ano,curso,nota_final,modalidade,situacao
2017,Agronomia - Bacharelado,449.63,-,Aguardando vaga
2017,Agronomia - Bacharelado,449.11,-,Aguardando vaga
2017,Agronomia - Bacharelado,449.04,-,Aguardando vaga
2017,Agronomia - Bacharelado,448.37,-,Aguardando vaga
2017,Agronomia - Bacharelado,448.04,-,Aguardando vaga
2017,Agronomia - Bacharelado,447.17,-,Aguardando vaga
2017,Agronomia - Bacharelado,446.69,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,446.08,-,Aguardando vaga
2017,Agronomia - Bacharelado,445.59,-,Aguardando vaga
2017,Agronomia - Bacharelado,444.11,-,Aguardando vaga
2017,Agronomia - Bacharelado,443.53,-,Aguardando vaga
2017,Agronomia - Bacharelado,440.75,-,Aguardando vaga
2017,Agronomia - Bacharelado,440.29,-,Aguardando vaga
2017,Agronomia - Bacharelado,440.2,-,Aguardando vaga
2017,Agronomia - Bacharelado,439.93,-,Aguardando vaga
2017,Agronomia - Bacharelado,433.21,-,Aguardando vaga
2017,Agronomia - Bacharelado,431.78,L1/LB_EP,Matriculado
2017,Agronomia - Bacharelado,431.64,L4/L6/LI_PPI,Matriculado
2017,Agronomia - Bacharelado,430.91,-,Aguardando vaga
2017,Agronomia - Bacharelado,430.48,L2/LB_PPI,Matriculado
2017,Agronomia - Bacharelado,429.11,-,Aguardando vaga
2017,Agronomia - Bacharelado,428.05,-,Aguardando vaga
2017,Agronomia - Bacharelado,427.58,-,Aguardando vaga
2017,Agronomia - Bacharelado,426.98,L1/LB_EP,Matriculado
2017,Agronomia - Bacharelado,426.89,-,Aguardando vaga
2017,Agronomia - Bacharelado,426.2,-,Aguardando vaga
2017,Agronomia - Bacharelado,426.1,-,Aguardando vaga
2017,Agronomia - Bacharelado,425.21,-,Aguardando vaga
2017,Agronomia - Bacharelado,425.05,-,Aguardando vaga
2017,Agronomia - Bacharelado,424.58,-,Aguardando vaga
2017,Agronomia - Bacharelado,423.44,L1/LB_EP,Matriculado
2017,Agronomia - Bacharelado,423.39,-,Aguardando vaga
2017,Agronomia - Bacharelado,421.53,-,Aguardando vaga
2017,Agronomia - Bacharelado,421.08,-,Aguardando vaga
2017,Agronomia - Bacharelado,418.28,-,Aguardando vaga
2017,Agronomia - Bacharelado,416.74,-,Aguardando vaga
2017,Agronomia - Bacharelado,416.34,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,414.51,-,Aguardando vaga
2017,Agronomia - Bacharelado,413.53,L2/LB_PPI,Renunciante por não comparecimento (não efetuou a matrícula)
2017,Agronomia - Bacharelado,412.81,-,Aguardando vaga
2017,Agronomia - Bacharelado,412.8,-,Aguardando vaga
2017,Agronomia - Bacharelado,410.53,-,Aguardando vaga
2017,Agronomia - Bacharelado,410.5,-,Aguardando vaga
2017,Agronomia - Bacharelado,409.77,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,407.24,-,Aguardando vaga
2017,Agronomia - Bacharelado,404.25,-,Aguardando vaga
2017,Agronomia - Bacharelado,403.3,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,402.0,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,399.82,L2/LB_PPI,Matriculado
2017,Agronomia - Bacharelado,397.64,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Agronomia - Bacharelado,395.1,L1/LB_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,728.07,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,715.09,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,708.45,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,703.59,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,700.99,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,695.12,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,693.55,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,693.31,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,690.58,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,690.04,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,688.19,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,687.52,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,680.27,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,680.21,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,679.57,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,679.02,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,672.52,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,668.36,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,665.37,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,663.07,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,661.78,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,661.54,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,660.74,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,660.38,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,658.82,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,651.79,AC/A0,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,650.25,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2017,Arquitetura e Urbanismo - Bacharelado,649.73,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,648.59,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,647.66,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,647.61,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,647.46,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,647.27,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,644.28,AC/A0,Renunciante por não comparecimento (não efetuou a matrícula)
2017,Arquitetura e Urbanismo - Bacharelado,643.47,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,641.76,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,641.32,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,640.39,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,639.62,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,637.43,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,634.42,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,633.51,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,633.01,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,631.93,L1/LB_EP,Renunciante por não homologado (não passou no processo de avaliação)
2017,Arquitetura e Urbanismo - Bacharelado,631.74,AC/A0,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,630.88,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,630.16,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,630.07,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,630.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,629.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,628.44,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,626.48,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,624.89,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,624.76,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,624.46,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,622.16,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,619.37,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,618.63,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,618.58,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,615.9,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,615.26,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,614.66,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2017,Arquitetura e Urbanismo - Bacharelado,613.35,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,612.51,L3/L5/LI_EP,Renunciante por não comparecimento (não efetuou a matrícula)
2017,Arquitetura e Urbanismo - Bacharelado,609.8,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,609.06,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,608.9,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,607.82,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,607.28,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,607.26,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,606.5,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,605.64,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,605.36,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,604.23,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,603.99,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,602.33,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,600.99,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,600.88,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,600.79,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,600.78,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,599.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,598.08,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,595.69,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,595.53,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,594.06,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,593.34,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,592.59,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,592.41,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,592.39,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,592.06,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,590.59,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,590.47,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,589.95,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,589.7,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,588.7,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,588.3,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,587.03,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,586.47,L3/L5/LI_EP,Renunciante por não comparecimento (não entregou documentação)
2017,Arquitetura e Urbanismo - Bacharelado,586.14,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,585.32,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,584.14,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,583.45,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,582.86,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,581.2,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,580.23,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,579.74,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,579.6,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,579.47,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,578.92,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,578.72,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,578.34,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,577.95,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,577.17,L1/LB_EP,Lotado em vaga
2017,Arquitetura e Urbanismo - Bacharelado,576.14,L3/L5/LI_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,575.42,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,575.16,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.93,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.83,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.73,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.67,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.47,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,574.41,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,571.52,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,571.21,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,570.89,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,569.56,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,569.48,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,569.43,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,568.46,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,568.41,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,568.36,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,568.28,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,567.59,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,567.57,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,566.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,565.41,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,565.37,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,565.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,563.16,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,563.14,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,562.42,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,562.11,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,561.88,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,561.36,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,560.74,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,560.31,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,560.11,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,558.86,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,558.62,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,557.83,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,556.87,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,556.28,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,555.14,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,553.48,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,551.77,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,551.71,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,551.07,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,549.71,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,549.69,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,547.96,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,546.37,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,543.75,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,542.72,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,539.39,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,539.38,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,537.78,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,536.65,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,530.57,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,530.29,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,530.18,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,529.79,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,529.54,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,524.96,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,524.66,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,524.63,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,523.5,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,523.01,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,522.34,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,522.13,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,521.65,L1/LB_EP,Lotado em vaga
2017,Arquitetura e Urbanismo - Bacharelado,520.56,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,520.23,L4/L6/LI_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,520.03,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,520.03,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,519.86,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,519.85,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,519.78,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,519.54,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,519.04,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,516.74,L1/LB_EP,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,515.6,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,514.07,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,514.02,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,513.69,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,512.54,-,Aguardando vaga
2017,Arquitetura e Urbanismo - Bacharelado,511.45,L2/LB_PPI,Matriculado
2017,Arquitetura e Urbanismo - Bacharelado,511.32,-,Aguardando vaga
